2025-12-25 16:50:03,638 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 1}
2025-12-25 19:27:18,448 | INFO | req=d48e039636af42ffa49400916993b32a | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 389, "duration_ms": 0.95}
2025-12-25 19:27:18,738 | INFO | req=d48e039636af42ffa49400916993b32a | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 289.74}
2025-12-25 19:27:18,743 | INFO | req=d48e039636af42ffa49400916993b32a | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 5.32}
2025-12-25 19:27:18,744 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:27:23,234 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4490.03}
2025-12-25 19:27:23,234 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 722}
2025-12-25 19:27:23,235 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7557.78}
2025-12-25 19:27:23,237 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.48}
2025-12-25 19:27:23,239 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 3.22}
2025-12-25 19:27:23,532 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:27:23,532 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:27:23,533 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.09}
2025-12-25 19:27:23,533 | INFO | req=d48e039636af42ffa49400916993b32a | step=输入清洗 | status=成功 | extra={"original_length": 21, "cleaned_length": 21, "duration_ms": 0.01}
2025-12-25 19:27:23,533 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:23,533 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:27:23,533 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:23,533 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 19:27:24,709 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1176.04}
2025-12-25 19:27:26,505 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"intent_type": "specific_short_term", "duration_ms": 1795.28}
2025-12-25 19:27:26,506 | INFO | req=d48e039636af42ffa49400916993b32a | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 392, "duration_ms": 0.65}
2025-12-25 19:27:26,819 | INFO | req=d48e039636af42ffa49400916993b32a | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 312.72}
2025-12-25 19:27:26,824 | INFO | req=d48e039636af42ffa49400916993b32a | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 4.93}
2025-12-25 19:27:26,824 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:27:31,221 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4396.48}
2025-12-25 19:27:31,221 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 788}
2025-12-25 19:27:31,222 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7689.34}
2025-12-25 19:27:31,224 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.97}
2025-12-25 19:27:31,225 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.88}
2025-12-25 19:27:31,406 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:27:31,406 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:27:31,406 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.18}
2025-12-25 19:27:31,407 | INFO | req=d48e039636af42ffa49400916993b32a | step=输入清洗 | status=成功 | extra={"original_length": 14, "cleaned_length": 14, "duration_ms": 0.02}
2025-12-25 19:27:31,407 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:27:31,407 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:27:31,407 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 19:27:31,407 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.13}
2025-12-25 19:27:33,325 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1917.17}
2025-12-25 19:27:34,844 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"intent_type": "specific_short_term", "duration_ms": 1519.11}
2025-12-25 19:27:34,845 | INFO | req=d48e039636af42ffa49400916993b32a | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 398, "duration_ms": 1.09}
2025-12-25 19:27:35,213 | INFO | req=d48e039636af42ffa49400916993b32a | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 367.6}
2025-12-25 19:27:35,218 | INFO | req=d48e039636af42ffa49400916993b32a | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 4.62}
2025-12-25 19:27:35,219 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:27:40,088 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4868.9}
2025-12-25 19:27:40,088 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 784}
2025-12-25 19:27:40,088 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 8682.62}
2025-12-25 19:27:40,091 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 2.07}
2025-12-25 19:27:40,093 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 3.33}
2025-12-25 19:27:40,306 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:27:40,306 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:27:40,306 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.1}
2025-12-25 19:27:40,307 | INFO | req=d48e039636af42ffa49400916993b32a | step=输入清洗 | status=成功 | extra={"original_length": 10, "cleaned_length": 10, "duration_ms": 0.01}
2025-12-25 19:27:40,307 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:40,307 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:40,307 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:27:40,307 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.07}
2025-12-25 19:27:41,624 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1317.08}
2025-12-25 19:27:43,274 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"intent_type": "specific_short_term", "duration_ms": 1649.31}
2025-12-25 19:27:43,275 | INFO | req=d48e039636af42ffa49400916993b32a | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 404, "duration_ms": 0.93}
2025-12-25 19:27:43,791 | INFO | req=d48e039636af42ffa49400916993b32a | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 515.87}
2025-12-25 19:27:43,795 | INFO | req=d48e039636af42ffa49400916993b32a | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 3.97}
2025-12-25 19:27:43,796 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:27:48,411 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4614.73}
2025-12-25 19:27:48,411 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 672}
2025-12-25 19:27:48,411 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 8104.97}
2025-12-25 19:27:48,414 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 2.06}
2025-12-25 19:27:48,416 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 3.34}
2025-12-25 19:27:48,596 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:27:48,596 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:27:48,597 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.17}
2025-12-25 19:27:48,597 | INFO | req=d48e039636af42ffa49400916993b32a | step=输入清洗 | status=成功 | extra={"original_length": 16, "cleaned_length": 16, "duration_ms": 0.01}
2025-12-25 19:27:48,597 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:48,597 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:48,597 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:27:48,597 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.05}
2025-12-25 19:27:49,893 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1295.61}
2025-12-25 19:27:51,692 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"intent_type": "specific_short_term", "duration_ms": 1799.01}
2025-12-25 19:27:51,694 | INFO | req=d48e039636af42ffa49400916993b32a | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 402, "duration_ms": 1.19}
2025-12-25 19:27:51,938 | INFO | req=d48e039636af42ffa49400916993b32a | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 243.74}
2025-12-25 19:27:51,942 | INFO | req=d48e039636af42ffa49400916993b32a | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 4.55}
2025-12-25 19:27:51,943 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:27:56,422 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4479.03}
2025-12-25 19:27:56,423 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 769}
2025-12-25 19:27:56,423 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7826.72}
2025-12-25 19:27:56,424 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.1}
2025-12-25 19:27:56,426 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.6}
2025-12-25 19:27:56,669 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:27:56,670 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:27:56,670 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.16}
2025-12-25 19:27:56,670 | INFO | req=d48e039636af42ffa49400916993b32a | step=输入清洗 | status=成功 | extra={"original_length": 10, "cleaned_length": 10, "duration_ms": 0.02}
2025-12-25 19:27:56,670 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:27:56,670 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:27:56,671 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 19:27:56,671 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.13}
2025-12-25 19:27:58,246 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1574.98}
2025-12-25 19:27:59,590 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"intent_type": "specific_short_term", "duration_ms": 1343.19}
2025-12-25 19:27:59,591 | INFO | req=d48e039636af42ffa49400916993b32a | step=加载上下文 | status=成功 | extra={"history_count": 6, "context_length": 397, "duration_ms": 0.91}
2025-12-25 19:27:59,847 | INFO | req=d48e039636af42ffa49400916993b32a | step=选项提取 | status=成功 | extra={"option_count": 0, "duration_ms": 255.76}
2025-12-25 19:27:59,852 | INFO | req=d48e039636af42ffa49400916993b32a | step=常规抽牌与提示词 | status=成功 | extra={"duration_ms": 4.94}
2025-12-25 19:27:59,852 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:28:04,066 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式调用 | status=成功 | extra={"final_attempt": 1, "duration_ms": 4213.08}
2025-12-25 19:28:04,066 | INFO | req=d48e039636af42ffa49400916993b32a | step=VLLM流式响应 | status=成功 | extra={"phase": "end", "response_length": 721}
2025-12-25 19:28:04,066 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7396.89}
2025-12-25 19:28:04,068 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.06}
2025-12-25 19:28:04,070 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.97}
2025-12-25 19:28:04,259 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:28:04,259 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:28:04,259 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.1}
2025-12-25 19:28:04,259 | INFO | req=d48e039636af42ffa49400916993b32a | step=输入清洗 | status=成功 | extra={"original_length": 15, "cleaned_length": 15, "duration_ms": 0.01}
2025-12-25 19:28:04,259 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
