2025-12-25 16:51:46,733 | INFO | req=test_session_3 | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:12:58,397 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.05}
2025-12-25 19:12:58,397 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.07}
2025-12-25 19:13:00,317 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1919.58}
2025-12-25 19:13:02,261 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"duration_ms": 1943.64}
2025-12-25 19:13:02,261 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别和意图识别 | status=成功 | extra={"query_type": "qimen", "time_duration_type": "short", "duration_ms": 0.07}
2025-12-25 19:13:02,261 | INFO | req=d48e039636af42ffa49400916993b32a | step=查询标签类型 | status=成功 | extra={"duration_ms": 0.14}
2025-12-25 19:13:08,082 | INFO | req=d48e039636af42ffa49400916993b32a | step=第二层意图识别 | status=成功 | extra={"qimen_type": "type2", "duration_ms": 5820.33}
2025-12-25 19:13:08,089 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库查询 | status=成功 | extra={"data_count": 10, "duration_ms": 6.68}
2025-12-25 19:13:08,089 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:13:10,214 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=成功 | extra={"phase": "end", "response_length": 104}
2025-12-25 19:13:10,214 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 11818.65}
2025-12-25 19:13:10,216 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.62}
2025-12-25 19:13:10,218 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.72}
2025-12-25 19:13:25,534 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:13:25,534 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:13:25,534 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.2}
2025-12-25 19:13:25,535 | INFO | req=d48e039636af42ffa49400916993b32a | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.21}
2025-12-25 19:13:25,535 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:13:25,535 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:13:25,535 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:13:25,535 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 19:13:28,046 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 2510.41}
2025-12-25 19:13:29,355 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"duration_ms": 1308.98}
2025-12-25 19:13:29,355 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别和意图识别 | status=成功 | extra={"query_type": "qimen", "time_duration_type": "short", "duration_ms": 0.07}
2025-12-25 19:13:29,355 | INFO | req=d48e039636af42ffa49400916993b32a | step=查询标签类型 | status=成功 | extra={"duration_ms": 0.18}
2025-12-25 19:13:34,500 | INFO | req=d48e039636af42ffa49400916993b32a | step=第二层意图识别 | status=成功 | extra={"qimen_type": "type2", "duration_ms": 5144.41}
2025-12-25 19:13:34,505 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库查询 | status=成功 | extra={"data_count": 3, "duration_ms": 4.66}
2025-12-25 19:13:34,505 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:13:36,187 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=成功 | extra={"phase": "end", "response_length": 94}
2025-12-25 19:13:36,187 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 10653.3}
2025-12-25 19:13:36,188 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.07}
2025-12-25 19:13:36,190 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.97}
2025-12-25 19:13:51,733 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:13:51,734 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:13:51,734 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.21}
2025-12-25 19:13:51,734 | INFO | req=d48e039636af42ffa49400916993b32a | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.2}
2025-12-25 19:13:51,735 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:13:51,735 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 19:13:51,735 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.03}
2025-12-25 19:13:51,735 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.09}
2025-12-25 19:13:53,346 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1611.2}
2025-12-25 19:13:54,481 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"duration_ms": 1134.76}
2025-12-25 19:13:54,482 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别和意图识别 | status=成功 | extra={"query_type": "qimen", "time_duration_type": "short", "duration_ms": 0.1}
2025-12-25 19:13:54,482 | INFO | req=d48e039636af42ffa49400916993b32a | step=查询标签类型 | status=成功 | extra={"duration_ms": 0.32}
2025-12-25 19:13:58,557 | INFO | req=d48e039636af42ffa49400916993b32a | step=第二层意图识别 | status=成功 | extra={"qimen_type": "type2", "duration_ms": 4074.73}
2025-12-25 19:13:58,562 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库查询 | status=成功 | extra={"data_count": 1, "duration_ms": 4.32}
2025-12-25 19:13:58,562 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:13:59,366 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=成功 | extra={"phase": "end", "response_length": 29}
2025-12-25 19:13:59,366 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 7633.05}
2025-12-25 19:13:59,368 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.67}
2025-12-25 19:13:59,370 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.62}
2025-12-25 19:14:15,086 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:14:15,087 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:14:15,087 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.2}
2025-12-25 19:14:15,087 | INFO | req=d48e039636af42ffa49400916993b32a | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.11}
2025-12-25 19:14:15,087 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:14:15,087 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:14:15,087 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:14:15,088 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 19:14:16,823 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1735.11}
2025-12-25 19:14:18,437 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"duration_ms": 1614.21}
2025-12-25 19:14:18,438 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别和意图识别 | status=成功 | extra={"query_type": "qimen", "time_duration_type": "long", "duration_ms": 0.1}
2025-12-25 19:14:18,438 | INFO | req=d48e039636af42ffa49400916993b32a | step=查询标签类型 | status=成功 | extra={"duration_ms": 0.31}
2025-12-25 19:14:22,127 | INFO | req=d48e039636af42ffa49400916993b32a | step=第二层意图识别 | status=成功 | extra={"qimen_type": "type2", "duration_ms": 3688.69}
2025-12-25 19:14:22,144 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库查询 | status=成功 | extra={"data_count": 10, "duration_ms": 16.38}
2025-12-25 19:14:22,144 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:14:23,430 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=成功 | extra={"phase": "end", "response_length": 108}
2025-12-25 19:14:23,430 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 8344.05}
2025-12-25 19:14:23,433 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.86}
2025-12-25 19:14:23,434 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.56}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.13}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.11}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:14:38,720 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 19:14:40,400 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1679.08}
2025-12-25 19:14:41,622 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"duration_ms": 1222.32}
2025-12-25 19:14:41,623 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别和意图识别 | status=成功 | extra={"query_type": "qimen", "time_duration_type": "long", "duration_ms": 0.1}
2025-12-25 19:14:41,623 | INFO | req=d48e039636af42ffa49400916993b32a | step=查询标签类型 | status=成功 | extra={"duration_ms": 0.32}
2025-12-25 19:14:46,020 | INFO | req=d48e039636af42ffa49400916993b32a | step=第二层意图识别 | status=成功 | extra={"qimen_type": "type2", "duration_ms": 4397.04}
2025-12-25 19:14:46,037 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库查询 | status=成功 | extra={"data_count": 10, "duration_ms": 16.67}
2025-12-25 19:14:46,038 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:14:47,469 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=成功 | extra={"phase": "end", "response_length": 120}
2025-12-25 19:14:47,469 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 8749.93}
2025-12-25 19:14:47,471 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 1.32}
2025-12-25 19:14:47,473 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.67}
2025-12-25 19:15:02,755 | INFO | req=d48e039636af42ffa49400916993b32a | step=请求入站 | status=开始 | extra={"appid": "yingshi_appid", "skip_intent_check": 0}
2025-12-25 19:15:02,755 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话管理初始化 | status=成功 | extra={"manager": "AsyncClusterRedisChatMessageHistory"}
2025-12-25 19:15:02,755 | INFO | req=d48e039636af42ffa49400916993b32a | step=签名验证 | status=成功 | extra={"duration_ms": 0.2}
2025-12-25 19:15:02,756 | INFO | req=d48e039636af42ffa49400916993b32a | step=用户信息提取 | status=成功 | extra={"has_user_info": true, "duration_ms": 0.22}
2025-12-25 19:15:02,756 | INFO | req=d48e039636af42ffa49400916993b32a | step=政治敏感检测 | status=成功 | extra={"hit": false, "duration_ms": 0.01}
2025-12-25 19:15:02,756 | INFO | req=d48e039636af42ffa49400916993b32a | step=乱码检测 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:15:02,756 | INFO | req=d48e039636af42ffa49400916993b32a | step=金融投资拦截 | status=成功 | extra={"hit": false, "duration_ms": 0.02}
2025-12-25 19:15:02,756 | INFO | req=d48e039636af42ffa49400916993b32a | step=重大时间点检测 | status=成功 | extra={"hit": false, "category": "", "duration_ms": 0.03}
2025-12-25 19:15:04,636 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别 | status=成功 | extra={"duration_ms": 1879.73}
2025-12-25 19:15:05,721 | INFO | req=d48e039636af42ffa49400916993b32a | step=意图识别 | status=成功 | extra={"duration_ms": 1084.93}
2025-12-25 19:15:05,722 | INFO | req=d48e039636af42ffa49400916993b32a | step=时间范围识别和意图识别 | status=成功 | extra={"query_type": "qimen", "time_duration_type": "short", "duration_ms": 0.1}
2025-12-25 19:15:05,722 | INFO | req=d48e039636af42ffa49400916993b32a | step=查询标签类型 | status=成功 | extra={"duration_ms": 0.36}
2025-12-25 19:15:09,818 | INFO | req=d48e039636af42ffa49400916993b32a | step=第二层意图识别 | status=成功 | extra={"qimen_type": "type2", "duration_ms": 4095.71}
2025-12-25 19:15:09,825 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库查询 | status=成功 | extra={"data_count": 10, "duration_ms": 6.68}
2025-12-25 19:15:09,826 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=开始 | extra={"phase": "start"}
2025-12-25 19:15:11,527 | INFO | req=d48e039636af42ffa49400916993b32a | step=LLM最终响应 | status=成功 | extra={"phase": "end", "response_length": 75}
2025-12-25 19:15:11,528 | INFO | req=d48e039636af42ffa49400916993b32a | step=输出给客户端 | status=成功 | extra={"total_time_ms": 8772.81}
2025-12-25 19:15:11,529 | INFO | req=d48e039636af42ffa49400916993b32a | step=会话历史写入 | status=成功 | extra={"duration_ms": 0.99}
2025-12-25 19:15:11,531 | INFO | req=d48e039636af42ffa49400916993b32a | step=数据库日志写入 | status=成功 | extra={"session": "d48e039636af42ffa49400916993b32a", "duration_ms": 2.6}
